id,client_id,account_id,type
1518,1518,1258,owner
1519,1519,1258,user
1520,1520,1259,owner
1521,1521,1260,owner
1522,1522,1261,owner
1523,1523,1262,owner
1524,1524,1263,owner
1525,1525,1264,owner
1526,1526,1264,user
1527,1527,1265,owner
1528,1528,1266,owner
1529,1529,1267,owner
1530,1530,1268,owner
1531,1531,1269,owner
1532,1532,1269,user
1533,1533,1270,owner
1534,1534,1271,owner
1535,1535,1272,owner
1536,1536,1273,owner
1537,1537,1274,owner
1539,1539,1275,owner
1540,1540,1276,owner
1541,1541,1276,user
1542,1542,1277,owner
1543,1543,1277,user
1546,1546,1279,owner
1547,1547,1279,user
1548,1548,1280,owner
1549,1549,1280,user
1550,1550,1281,owner
1554,1554,1284,owner
1555,1555,1285,owner
1556,1556,1286,owner
1557,1557,1287,owner
1558,1558,1288,owner
1559,1559,1289,owner
1561,1561,1291,owner
1562,1562,1291,user
1563,1563,1292,owner
1564,1564,1293,owner
1565,1565,1294,owner
1566,1566,1295,owner
1567,1567,1296,owner
1568,1568,1296,user
1569,1569,1297,owner
1570,1570,1297,user
1571,1571,1298,owner
1572,1572,1299,owner
1574,1574,1301,owner
1575,1575,1302,owner
1576,1576,1302,user
1577,1577,1303,owner
1578,1578,1304,owner
1579,1579,1305,owner
1580,1580,1306,owner
1581,1581,1307,owner
1582,1582,1308,owner
1583,1583,1309,owner
1584,1584,1310,owner
1585,1585,1311,owner
1586,1586,1311,user
1587,1587,1312,owner
1588,1588,1313,owner
1589,1589,1314,owner
1590,1590,1315,owner
1591,1591,1316,owner
1592,1592,1317,owner
1593,1593,1317,user
1594,1594,1318,owner
1595,1595,1319,owner
1596,1596,1320,owner
1597,1597,1321,owner
1598,1598,1322,owner
1599,1599,1323,owner
1600,1600,1323,user
1601,1601,1324,owner
1602,1602,1324,user
1603,1603,1325,owner
1604,1604,1325,user
1605,1605,1326,owner
1606,1606,1327,owner
1607,1607,1328,owner
1608,1608,1329,owner
1609,1609,1329,user
1610,1610,1330,owner
1611,1611,1331,owner
1612,1612,1331,user
1613,1613,1332,owner
1614,1614,1333,owner
1615,1615,1334,owner
1616,1616,1335,owner
1617,1617,1336,owner
1618,1618,1337,owner
1619,1619,1338,owner
1620,1620,1338,user
1621,1621,1339,owner
1622,1622,1340,owner
1623,1623,1341,owner
1624,1624,1342,owner
1625,1625,1342,user
1628,1628,1344,owner
1629,1629,1345,owner
1630,1630,1345,user
1631,1631,1346,owner
1632,1632,1347,owner
1633,1633,1348,owner
1634,1634,1348,user
1635,1635,1349,owner
1636,1636,1349,user
1637,1637,1350,owner
1638,1638,1351,owner
1639,1639,1352,owner
1640,1640,1353,owner
1641,1641,1354,owner
1642,1642,1355,owner
1643,1643,1356,owner
1644,1644,1357,owner
1645,1645,1358,owner
1646,1646,1359,owner
1647,1647,1360,owner
1648,1648,1361,owner
1649,1649,1361,user
1650,1650,1362,owner
1651,1651,1363,owner
1653,1653,1365,owner
1654,1654,1366,owner
1655,1655,1367,owner
1656,1656,1368,owner
1657,1657,1369,owner
1658,1658,1370,owner
1659,1659,1371,owner
1660,1660,1372,owner
1661,1661,1373,owner
1662,1662,1374,owner
1663,1663,1375,owner
1664,1664,1376,owner
1665,1665,1376,user
1666,1666,1377,owner
1667,1667,1377,user
1668,1668,1378,owner
1669,1669,1379,owner
1670,1670,1380,owner
1671,1671,1381,owner
1672,1672,1381,user
1673,1673,1382,owner
1674,1674,1383,owner
1675,1675,1384,owner
1676,1676,1385,owner
1677,1677,1385,user
1679,1679,1387,owner
1680,1680,1388,owner
1681,1681,1389,owner
1682,1682,1390,owner
1683,1683,1391,owner
1684,1684,1391,user
1685,1685,1392,owner
1686,1686,1393,owner
1687,1687,1393,user
1688,1688,1394,owner
1689,1689,1395,owner
1690,1690,1396,owner
1691,1691,1397,owner
1692,1692,1398,owner
1693,1693,1399,owner
1694,1694,1399,user
1696,1696,1401,owner
1697,1697,1402,owner
1698,1698,1402,user
1699,1699,1403,owner
1700,1700,1404,owner
1701,1701,1404,user
1702,1702,1405,owner
1703,1703,1406,owner
1704,1704,1406,user
1705,1705,1407,owner
1706,1706,1407,user
1707,1707,1408,owner
1709,1709,1410,owner
1710,1710,1411,owner
1711,1711,1412,owner
1712,1712,1412,user
1713,1713,1413,owner
1714,1714,1414,owner
1717,1717,1416,owner
1718,1718,1417,owner
1719,1719,1418,owner
1720,1720,1419,owner
1721,1721,1419,user
1722,1722,1420,owner
1723,1723,1421,owner
1724,1724,1422,owner
1725,1725,1423,owner
1726,1726,1423,user
1727,1727,1424,owner
1728,1728,1424,user
1729,1729,1425,owner
1730,1730,1426,owner
1731,1731,1427,owner
1733,1733,1429,owner
1734,1734,1430,owner
1735,1735,1430,user
1736,1736,1431,owner
1737,1737,1432,owner
1738,1738,1432,user
1741,1741,1434,owner
1742,1742,1435,owner
1743,1743,1436,owner
1744,1744,1437,owner
1745,1745,1438,owner
1746,1746,1439,owner
1747,1747,1439,user
1748,1748,1440,owner
1749,1749,1441,owner
1750,1750,1442,owner
1751,1751,1443,owner
1752,1752,1444,owner
1753,1753,1445,owner
1754,1754,1446,owner
1755,1755,1447,owner
1756,1756,1448,owner
1757,1757,1448,user
1758,1758,1449,owner
1759,1759,1450,owner
1760,1760,1451,owner
1761,1761,1452,owner
1762,1762,1453,owner
1763,1763,1454,owner
1764,1764,1455,owner
1765,1765,1456,owner
1768,1768,1458,owner
1769,1769,1459,owner
1770,1770,1459,user
1771,1771,1460,owner
1772,1772,1461,owner
1774,1774,1463,owner
1775,1775,1464,owner
1776,1776,1465,owner
1777,1777,1466,owner
1778,1778,1466,user
1779,1779,1467,owner
1780,1780,1468,owner
1781,1781,1469,owner
1782,1782,1470,owner
1783,1783,1471,owner
1784,1784,1472,owner
1785,1785,1473,owner
1786,1786,1474,owner
1787,1787,1474,user
1788,1788,1475,owner
1789,1789,1476,owner
1790,1790,1477,owner
1791,1791,1478,owner
1792,1792,1479,owner
1793,1793,1480,owner
1794,1794,1481,owner
1795,1795,1482,owner
1796,1796,1483,owner
1797,1797,1483,user
1798,1798,1484,owner
1799,1799,1485,owner
1800,1800,1486,owner
1801,1801,1487,owner
1802,1802,1487,user
1803,1803,1488,owner
1806,1806,1490,owner
1807,1807,1491,owner
1808,1808,1491,user
1809,1809,1492,owner
1810,1810,1493,owner
1811,1811,1494,owner
1812,1812,1495,owner
1813,1813,1495,user
1814,1814,1496,owner
1815,1815,1497,owner
1816,1816,1498,owner
1817,1817,1499,owner
1818,1818,1499,user
1819,1819,1500,owner
1820,1820,1501,owner
1821,1821,1502,owner
1822,1822,1503,owner
1823,1823,1504,owner
1824,1824,1505,owner
1825,1825,1506,owner
1826,1826,1507,owner
1827,1827,1507,user
1828,1828,1508,owner
1829,1829,1509,owner
1830,1830,1510,owner
1831,1831,1511,owner
1832,1832,1512,owner
1833,1833,1513,owner
1834,1834,1514,owner
1835,1835,1514,user
1836,1836,1515,owner
1837,1837,1516,owner
1838,1838,1516,user
1839,1839,1517,owner
1840,1840,1517,user
1841,1841,1518,owner
1842,1842,1519,owner
1843,1843,1520,owner
1844,1844,1521,owner
1845,1845,1521,user
1846,1846,1522,owner
1847,1847,1523,owner
1848,1848,1524,owner
1849,1849,1525,owner
1850,1850,1526,owner
1851,1851,1527,owner
1852,1852,1528,owner
1853,1853,1529,owner
1854,1854,1530,owner
1856,1856,1532,owner
1857,1857,1532,user
1860,1860,1534,owner
1861,1861,1535,owner
1862,1862,1536,owner
1863,1863,1537,owner
1864,1864,1538,owner
1865,1865,1538,user
1866,1866,1539,owner
1867,1867,1540,owner
1868,1868,1541,owner
1869,1869,1542,owner
1870,1870,1542,user
1871,1871,1543,owner
1872,1872,1544,owner
1873,1873,1544,user
1874,1874,1545,owner
1875,1875,1546,owner
1876,1876,1547,owner
1877,1877,1548,owner
1878,1878,1548,user
1879,1879,1549,owner
1880,1880,1550,owner
1881,1881,1551,owner
1882,1882,1551,user
1883,1883,1552,owner
1884,1884,1553,owner
1885,1885,1554,owner
1886,1886,1555,owner
1887,1887,1556,owner
1888,1888,1557,owner
1889,1889,1558,owner
1890,1890,1559,owner
1891,1891,1560,owner
1892,1892,1561,owner
1893,1893,1561,user
1894,1894,1562,owner
1895,1895,1563,owner
1896,1896,1564,owner
1897,1897,1565,owner
1898,1898,1566,owner
1899,1899,1567,owner
1900,1900,1568,owner
1901,1901,1568,user
1903,1903,1570,owner
1904,1904,1571,owner
1905,1905,1572,owner
1906,1906,1573,owner
1907,1907,1574,owner
1908,1908,1575,owner
1909,1909,1576,owner
1910,1910,1577,owner
1911,1911,1578,owner
1912,1912,1579,owner
1913,1913,1580,owner
1914,1914,1581,owner
1915,1915,1581,user
1916,1916,1582,owner
1917,1917,1583,owner
1919,1919,1584,owner
1920,1920,1585,owner
1921,1921,1586,owner
1922,1922,1586,user
1923,1923,1587,owner
1924,1924,1588,owner
1925,1925,1589,owner
1926,1926,1589,user
1927,1927,1590,owner
1928,1928,1590,user
1929,1929,1591,owner
1930,1930,1592,owner
1931,1931,1593,owner
1932,1932,1594,owner
1934,1934,1596,owner
1935,1935,1597,owner
1936,1936,1598,owner
1937,1937,1598,user
1938,1938,1599,owner
1939,1939,1600,owner
1940,1940,1600,user
1941,1941,1601,owner
1942,1942,1601,user
1943,1943,1602,owner
1944,1944,1603,owner
1945,1945,1604,owner
1946,1946,1605,owner
1947,1947,1606,owner
1948,1948,1607,owner
1949,1949,1607,user
1950,1950,1608,owner
1951,1951,1609,owner
1952,1952,1610,owner
1953,1953,1610,user
1954,1954,1611,owner
1955,1955,1612,owner
1956,1956,1613,owner
1957,1957,1614,owner
1958,1958,1614,user
1959,1959,1615,owner
1960,1960,1616,owner
1961,1961,1617,owner
1962,1962,1618,owner
1963,1963,1619,owner
1964,1964,1620,owner
1965,1965,1621,owner
1966,1966,1622,owner
1967,1967,1623,owner
1968,1968,1623,user
1969,1969,1624,owner
1970,1970,1625,owner
1971,1971,1626,owner
1972,1972,1627,owner
1973,1973,1628,owner
1974,1974,1629,owner
1975,1975,1629,user
1976,1976,1630,owner
1977,1977,1631,owner
1978,1978,1632,owner
1979,1979,1633,owner
1980,1980,1634,owner
1981,1981,1635,owner
1982,1982,1636,owner
1983,1983,1636,user
1984,1984,1637,owner
1985,1985,1638,owner
1986,1986,1638,user
1988,1988,1640,owner
1989,1989,1641,owner
1990,1990,1641,user
1991,1991,1642,owner
1993,1993,1644,owner
1994,1994,1644,user
1995,1995,1645,owner
1996,1996,1646,owner
1997,1997,1647,owner
1998,1998,1648,owner
1999,1999,1649,owner
2000,2000,1650,owner
2001,2001,1651,owner
2002,2002,1652,owner
2003,2003,1652,user
2004,2004,1653,owner
2005,2005,1654,owner
2006,2006,1655,owner
2007,2007,1655,user
2008,2008,1656,owner
2009,2009,1657,owner
2010,2010,1658,owner
2011,2011,1659,owner
2012,2012,1659,user
2013,2013,1660,owner
2015,2015,1662,owner
2016,2016,1663,owner
2017,2017,1663,user
2018,2018,1664,owner
2019,2019,1665,owner
2020,2020,1665,user
2021,2021,1666,owner
2022,2022,1667,owner
2023,2023,1667,user
2024,2024,1668,owner
2025,2025,1669,owner
2026,2026,1669,user
2027,2027,1670,owner
2028,2028,1670,user
2029,2029,1671,owner
2030,2030,1672,owner
2031,2031,1673,owner
2032,2032,1674,owner
2033,2033,1674,user
2034,2034,1675,owner
2035,2035,1675,user
2037,2037,1677,owner
2038,2038,1678,owner
2039,2039,1679,owner
2040,2040,1680,owner
2041,2041,1681,owner
2042,2042,1682,owner
2043,2043,1683,owner
2044,2044,1684,owner
2045,2045,1685,owner
2046,2046,1685,user
2047,2047,1686,owner
2048,2048,1687,owner
2049,2049,1688,owner
2050,2050,1688,user
2051,2051,1689,owner
2052,2052,1689,user
2053,2053,1690,owner
2054,2054,1691,owner
2055,2055,1692,owner
2056,2056,1693,owner
2057,2057,1694,owner
2058,2058,1695,owner
2059,2059,1696,owner
2060,2060,1696,user
2061,2061,1697,owner
2062,2062,1697,user
2063,2063,1698,owner
2064,2064,1699,owner
2065,2065,1700,owner
2066,2066,1701,owner
2067,2067,1702,owner
2068,2068,1703,owner
2069,2069,1704,owner
2070,2070,1705,owner
2071,2071,1706,owner
2072,2072,1707,owner
2073,2073,1708,owner
2074,2074,1709,owner
2075,2075,1710,owner
2076,2076,1711,owner
2077,2077,1712,owner
2078,2078,1713,owner
2079,2079,1714,owner
2080,2080,1715,owner
2081,2081,1716,owner
2082,2082,1717,owner
2083,2083,1718,owner
2084,2084,1719,owner
2085,2085,1719,user
2086,2086,1720,owner
2087,2087,1721,owner
2088,2088,1722,owner
2089,2089,1723,owner
2090,2090,1723,user
2091,2091,1724,owner
2092,2092,1725,owner
2093,2093,1726,owner
2094,2094,1726,user
2095,2095,1727,owner
2096,2096,1728,owner
2097,2097,1729,owner
2098,2098,1729,user
2099,2099,1730,owner
2100,2100,1731,owner
2101,2101,1731,user
2102,2102,1732,owner
2103,2103,1733,owner
2104,2104,1734,owner
2105,2105,1735,owner
2106,2106,1736,owner
2107,2107,1736,user
2108,2108,1737,owner
2109,2109,1738,owner
2110,2110,1739,owner
2111,2111,1740,owner
2112,2112,1741,owner
2113,2113,1742,owner
2114,2114,1743,owner
2115,2115,1743,user
2116,2116,1744,owner
2117,2117,1745,owner
2118,2118,1746,owner
2119,2119,1747,owner
2121,2121,1749,owner
2122,2122,1750,owner
2123,2123,1751,owner
2124,2124,1752,owner
2125,2125,1753,owner
2126,2126,1754,owner
2128,2128,1756,owner
2129,2129,1757,owner
2130,2130,1758,owner
2131,2131,1759,owner
2132,2132,1759,user
2133,2133,1760,owner
2134,2134,1760,user
2135,2135,1761,owner
2136,2136,1762,owner
2137,2137,1763,owner
2138,2138,1764,owner
2139,2139,1765,owner
2140,2140,1765,user
2141,2141,1766,owner
2142,2142,1767,owner
2143,2143,1767,user
2144,2144,1768,owner
2145,2145,1769,owner
2146,2146,1770,owner
2147,2147,1771,owner
2148,2148,1772,owner
2149,2149,1773,owner
2150,2150,1774,owner
2151,2151,1774,user
2152,2152,1775,owner
2153,2153,1776,owner
2154,2154,1777,owner
2155,2155,1778,owner
2156,2156,1779,owner
2157,2157,1780,owner
2158,2158,1781,owner
2159,2159,1782,owner
2160,2160,1783,owner
2161,2161,1784,owner
2162,2162,1784,user
2163,2163,1785,owner
2164,2164,1786,owner
2165,2165,1786,user
2166,2166,1787,owner
2167,2167,1788,owner
2168,2168,1789,owner
2169,2169,1789,user
2170,2170,1790,owner
2171,2171,1791,owner
2172,2172,1792,owner
2173,2173,1793,owner
2174,2174,1794,owner
2175,2175,1795,owner
2176,2176,1796,owner
2177,2177,1797,owner
2178,2178,1798,owner
2179,2179,1799,owner
2180,2180,1800,owner
2181,2181,1801,owner
2182,2182,1802,owner
2183,2183,1802,user
2184,2184,1803,owner
2185,2185,1804,owner
2186,2186,1805,owner
2187,2187,1806,owner
2188,2188,1806,user
2189,2189,1807,owner
2190,2190,1808,owner
2191,2191,1808,user
2192,2192,1809,owner
2193,2193,1809,user
2194,2194,1810,owner
2195,2195,1811,owner
2196,2196,1812,owner
2197,2197,1813,owner
2198,2198,1814,owner
2199,2199,1814,user
2200,2200,1815,owner
2201,2201,1816,owner
2202,2202,1816,user
2203,2203,1817,owner
2204,2204,1818,owner
2205,2205,1819,owner
2206,2206,1820,owner
2207,2207,1821,owner
2208,2208,1821,user
2209,2209,1822,owner
2210,2210,1822,user
2211,2211,1823,owner
2212,2212,1824,owner
2213,2213,1825,owner
2214,2214,1826,owner
2215,2215,1827,owner
2216,2216,1828,owner
2217,2217,1828,user
2218,2218,1829,owner
2219,2219,1829,user
2220,2220,1830,owner
2221,2221,1830,user
2222,2222,1831,owner
2223,2223,1832,owner
2224,2224,1833,owner
2225,2225,1834,owner
2226,2226,1835,owner
2227,2227,1836,owner
2228,2228,1837,owner
2229,2229,1838,owner
2230,2230,1839,owner
2231,2231,1840,owner
2232,2232,1841,owner
2233,2233,1841,user
2235,2235,1843,owner
2236,2236,1844,owner
2237,2237,1845,owner
2238,2238,1845,user
2239,2239,1846,owner
2240,2240,1847,owner
2241,2241,1847,user
2242,2242,1848,owner
2243,2243,1848,user
2246,2246,1851,owner
2247,2247,1852,owner
2248,2248,1853,owner
2249,2249,1854,owner
2250,2250,1855,owner
2251,2251,1856,owner
2252,2252,1857,owner
2253,2253,1857,user
2254,2254,1858,owner
2255,2255,1859,owner
2256,2256,1860,owner
2257,2257,1861,owner
2258,2258,1861,user
2259,2259,1862,owner
2260,2260,1863,owner
2261,2261,1863,user
2263,2263,1865,owner
2264,2264,1866,owner
2265,2265,1867,owner
2266,2266,1868,owner
2267,2267,1869,owner
2268,2268,1870,owner
2269,2269,1871,owner
2270,2270,1872,owner
2271,2271,1872,user
2274,2274,1874,owner
2275,2275,1874,user
2276,2276,1875,owner
2277,2277,1876,owner
2278,2278,1877,owner
2279,2279,1878,owner
2280,2280,1879,owner
2281,2281,1880,owner
2282,2282,1881,owner
2283,2283,1882,owner
2286,2286,1884,owner
2287,2287,1885,owner
2288,2288,1886,owner
2289,2289,1886,user
2290,2290,1887,owner
2291,2291,1888,owner
2292,2292,1889,owner
2293,2293,1890,owner
2294,2294,1891,owner
2295,2295,1892,owner
2296,2296,1892,user
2297,2297,1893,owner
2298,2298,1893,user
2299,2299,1894,owner
2300,2300,1895,owner
2301,2301,1895,user
2302,2302,1896,owner
2303,2303,1897,owner
2304,2304,1897,user
2305,2305,1898,owner
2306,2306,1898,user
2307,2307,1899,owner
2308,2308,1900,owner
2309,2309,1901,owner
2310,2310,1902,owner
2311,2311,1902,user
2312,2312,1903,owner
2313,2313,1904,owner
2314,2314,1905,owner
2315,2315,1905,user
2316,2316,1906,owner
2317,2317,1907,owner
2318,2318,1908,owner
2319,2319,1909,owner
2320,2320,1910,owner
2321,2321,1911,owner
2322,2322,1912,owner
2323,2323,1913,owner
2324,2324,1914,owner
2325,2325,1915,owner
2326,2326,1916,owner
2327,2327,1917,owner
2328,2328,1918,owner
2329,2329,1919,owner
2330,2330,1920,owner
2331,2331,1921,owner
2332,2332,1922,owner
2333,2333,1922,user
2335,2335,1924,owner
2336,2336,1925,owner
2337,2337,1925,user
2338,2338,1926,owner
2339,2339,1926,user
2340,2340,1927,owner
2341,2341,1927,user
2342,2342,1928,owner
2343,2343,1929,owner
2344,2344,1930,owner
2345,2345,1931,owner
2346,2346,1931,user
2347,2347,1932,owner
2348,2348,1933,owner
2349,2349,1934,owner
2350,2350,1934,user
2351,2351,1935,owner
2352,2352,1936,owner
2353,2353,1937,owner
2354,2354,1938,owner
2355,2355,1939,owner
2356,2356,1940,owner
2357,2357,1940,user
2358,2358,1941,owner
2359,2359,1941,user
2361,2361,1943,owner
2362,2362,1943,user
2363,2363,1944,owner
2364,2364,1945,owner
2365,2365,1946,owner
2366,2366,1947,owner
2367,2367,1947,user
2368,2368,1948,owner
2369,2369,1948,user
2370,2370,1949,owner
2371,2371,1950,owner
2372,2372,1951,owner
2373,2373,1952,owner
2374,2374,1953,owner
2375,2375,1954,owner
2376,2376,1954,user
2377,2377,1955,owner
2378,2378,1956,owner
2379,2379,1957,owner
2380,2380,1958,owner
2381,2381,1958,user
2382,2382,1959,owner
2383,2383,1960,owner
2384,2384,1960,user
2385,2385,1961,owner
2386,2386,1961,user
2387,2387,1962,owner
2388,2388,1963,owner
2389,2389,1964,owner
2390,2390,1965,owner
2391,2391,1966,owner
2392,2392,1967,owner
2393,2393,1968,owner
2394,2394,1969,owner
2395,2395,1970,owner
2396,2396,1971,owner
2397,2397,1972,owner
2398,2398,1973,owner
2399,2399,1974,owner
2400,2400,1975,owner
2401,2401,1976,owner
2402,2402,1977,owner
2403,2403,1978,owner
2404,2404,1979,owner
2405,2405,1979,user
2406,2406,1980,owner
2407,2407,1981,owner
2408,2408,1982,owner
2409,2409,1983,owner
2410,2410,1984,owner
2411,2411,1984,user
2412,2412,1985,owner
2413,2413,1986,owner
2414,2414,1987,owner
2415,2415,1987,user
2416,2416,1988,owner
2417,2417,1989,owner
2418,2418,1990,owner
2419,2419,1991,owner
2420,2420,1992,owner
2421,2421,1992,user
2422,2422,1993,owner
2423,2423,1994,owner
2424,2424,1995,owner
2425,2425,1996,owner
2426,2426,1997,owner
2427,2427,1997,user
2428,2428,1998,owner
2429,2429,1999,owner
2430,2430,2000,owner
2431,2431,2001,owner
2432,2432,2002,owner
2433,2433,2003,owner
2434,2434,2004,owner
2435,2435,2005,owner
2436,2436,2006,owner
2437,2437,2007,owner
2438,2438,2008,owner
2439,2439,2008,user
2440,2440,2009,owner
2441,2441,2010,owner
2442,2442,2010,user
2443,2443,2011,owner
2444,2444,2012,owner
2445,2445,2013,owner
2447,2447,2015,owner
2448,2448,2015,user
2449,2449,2016,owner
2450,2450,2017,owner
2451,2451,2018,owner
2452,2452,2019,owner
2453,2453,2020,owner
2454,2454,2021,owner
2455,2455,2022,owner
2456,2456,2022,user
2457,2457,2023,owner
2458,2458,2023,user
2459,2459,2024,owner
2460,2460,2025,owner
2461,2461,2026,owner
2462,2462,2027,owner
2463,2463,2028,owner
2464,2464,2029,owner
2465,2465,2030,owner
2467,2467,2032,owner
2468,2468,2033,owner
2469,2469,2034,owner
2470,2470,2035,owner
2471,2471,2035,user
2472,2472,2036,owner
2473,2473,2037,owner
2474,2474,2038,owner
2475,2475,2039,owner
2476,2476,2040,owner
2477,2477,2040,user
2478,2478,2041,owner
2479,2479,2042,owner
2480,2480,2043,owner
2481,2481,2044,owner
2482,2482,2045,owner
2483,2483,2045,user
2484,2484,2046,owner
2485,2485,2047,owner
2486,2486,2048,owner
2487,2487,2049,owner
2488,2488,2050,owner
2489,2489,2051,owner
2490,2490,2052,owner
2491,2491,2053,owner
2492,2492,2053,user
2493,2493,2054,owner
2494,2494,2055,owner
2495,2495,2056,owner
2496,2496,2057,owner
2497,2497,2058,owner
2498,2498,2059,owner
2499,2499,2060,owner
2500,2500,2061,owner
2501,2501,2062,owner
2502,2502,2063,owner
2503,2503,2064,owner
2504,2504,2065,owner
2505,2505,2066,owner
2506,2506,2067,owner
2507,2507,2068,owner
2508,2508,2069,owner
2509,2509,2069,user
2510,2510,2070,owner
2511,2511,2071,owner
2512,2512,2071,user
2513,2513,2072,owner
2514,2514,2073,owner
2515,2515,2074,owner
2516,2516,2075,owner
2517,2517,2076,owner
2518,2518,2076,user
2519,2519,2077,owner
2520,2520,2078,owner
2521,2521,2079,owner
2522,2522,2080,owner
2523,2523,2080,user
2524,2524,2081,owner
2525,2525,2082,owner
2526,2526,2083,owner
2527,2527,2084,owner
2528,2528,2085,owner
2529,2529,2086,owner
2530,2530,2087,owner
2531,2531,2088,owner
2532,2532,2089,owner
2533,2533,2090,owner
2534,2534,2091,owner
2535,2535,2092,owner
2536,2536,2093,owner
2537,2537,2094,owner
2538,2538,2095,owner
2539,2539,2096,owner
2540,2540,2097,owner
2542,2542,2099,owner
2543,2543,2099,user
2545,2545,2101,owner
2546,2546,2102,owner
2547,2547,2103,owner
2548,2548,2104,owner
2549,2549,2105,owner
2550,2550,2106,owner
2551,2551,2107,owner
2552,2552,2108,owner
2553,2553,2109,owner
2554,2554,2110,owner
2555,2555,2111,owner
2556,2556,2112,owner
2557,2557,2113,owner
2558,2558,2114,owner
2559,2559,2115,owner
2560,2560,2116,owner
2561,2561,2117,owner
2562,2562,2118,owner
2563,2563,2119,owner
2565,2565,2121,owner
2566,2566,2122,owner
2567,2567,2123,owner
2568,2568,2123,user
2569,2569,2124,owner
2570,2570,2124,user
2571,2571,2125,owner
2572,2572,2126,owner
2573,2573,2127,owner
2574,2574,2128,owner
2576,2576,2130,owner
2577,2577,2131,owner
2578,2578,2132,owner
2579,2579,2133,owner
2580,2580,2133,user
2581,2581,2134,owner
2582,2582,2135,owner
2583,2583,2136,owner
2584,2584,2137,owner
2585,2585,2138,owner
2586,2586,2139,owner
2587,2587,2139,user
2588,2588,2140,owner
2589,2589,2141,owner
2590,2590,2142,owner
2591,2591,2142,user
2592,2592,2143,owner
2593,2593,2143,user
2594,2594,2144,owner
2596,2596,2146,owner
2597,2597,2147,owner
2598,2598,2147,user
2599,2599,2148,owner
2600,2600,2149,owner
2601,2601,2150,owner
2602,2602,2150,user
2603,2603,2151,owner
2604,2604,2152,owner
2605,2605,2152,user
2606,2606,2153,owner
2607,2607,2154,owner
2608,2608,2155,owner
2609,2609,2156,owner
2610,2610,2156,user
2611,2611,2157,owner
2612,2612,2158,owner
2613,2613,2159,owner
2614,2614,2160,owner
2615,2615,2161,owner
2616,2616,2162,owner
2617,2617,2162,user
2618,2618,2163,owner
2619,2619,2164,owner
2620,2620,2164,user
2621,2621,2165,owner
2622,2622,2166,owner
2623,2623,2167,owner
2625,2625,2169,owner
2626,2626,2170,owner
2628,2628,2172,owner
2629,2629,2172,user
2630,2630,2173,owner
2631,2631,2174,owner
2632,2632,2174,user
2633,2633,2175,owner
2635,2635,2176,owner
2636,2636,2177,owner
2637,2637,2178,owner
2638,2638,2179,owner
2639,2639,2180,owner
2640,2640,2180,user
2642,2642,2182,owner
2643,2643,2183,owner
2644,2644,2184,owner
2645,2645,2185,owner
2646,2646,2186,owner
2647,2647,2187,owner
2648,2648,2187,user
2650,2650,2189,owner
2651,2651,2189,user
2652,2652,2190,owner
2653,2653,2191,owner
2654,2654,2192,owner
2655,2655,2193,owner
2656,2656,2194,owner
2657,2657,2195,owner
2658,2658,2196,owner
2659,2659,2197,owner
2661,2661,2199,owner
2662,2662,2200,owner
2663,2663,2201,owner
2666,2666,2203,owner
2667,2667,2204,owner
2668,2668,2204,user
2669,2669,2205,owner
2670,2670,2206,owner
2671,2671,2207,owner
2672,2672,2208,owner
2673,2673,2209,owner
2674,2674,2209,user
2675,2675,2210,owner
2676,2676,2211,owner
2677,2677,2212,owner
2678,2678,2212,user
2679,2679,2213,owner
2680,2680,2213,user
2681,2681,2214,owner
2682,2682,2214,user
2683,2683,2215,owner
2684,2684,2216,owner
2685,2685,2217,owner
2686,2686,2218,owner
2687,2687,2218,user
2688,2688,2219,owner
2689,2689,2220,owner
2690,2690,2221,owner
2691,2691,2222,owner
2692,2692,2223,owner
2693,2693,2224,owner
2694,2694,2225,owner
2695,2695,2225,user
2696,2696,2226,owner
2697,2697,2226,user
2698,2698,2227,owner
2699,2699,2227,user
2700,2700,2228,owner
2701,2701,2229,owner
2702,2702,2230,owner
2703,2703,2231,owner
2704,2704,2232,owner
2705,2705,2233,owner
2706,2706,2234,owner
2707,2707,2235,owner
2708,2708,2236,owner
2709,2709,2237,owner
2712,2712,2239,owner
2713,2713,2240,owner
2714,2714,2241,owner
2715,2715,2242,owner
2716,2716,2243,owner
2717,2717,2244,owner
2718,2718,2244,user
2719,2719,2245,owner
2720,2720,2246,owner
2721,2721,2247,owner
2724,2724,2250,owner
2726,2726,2252,owner
2727,2727,2252,user
2728,2728,2253,owner
2729,2729,2254,owner
2730,2730,2255,owner
2731,2731,2256,owner
2732,2732,2257,owner
2733,2733,2258,owner
2734,2734,2258,user
2735,2735,2259,owner
2736,2736,2260,owner
2738,2738,2261,owner
2739,2739,2262,owner
2740,2740,2263,owner
2741,2741,2264,owner
2742,2742,2265,owner
2743,2743,2266,owner
2744,2744,2266,user
2745,2745,2267,owner
2746,2746,2268,owner
2747,2747,2269,owner
2748,2748,2269,user
2749,2749,2270,owner
2750,2750,2270,user
2751,2751,2271,owner
2752,2752,2272,owner
2754,2754,2274,owner
2755,2755,2275,owner
2756,2756,2276,owner
2758,2758,2278,owner
2759,2759,2279,owner
2760,2760,2280,owner
2761,2761,2281,owner
2762,2762,2282,owner
2765,2765,2285,owner
2766,2766,2286,owner
2767,2767,2286,user
2768,2768,2287,owner
2769,2769,2288,owner
2770,2770,2289,owner
