account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan_amount,loan_payments,loan_term,loan_status,loan_default,loan,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
909,1997-09-02,monthly,Sokolov,2,,,,,,,FALSE,1950,15,,21420,900
910,1997-02-03,monthly,Hl.m. Praha,2,,,,,,,FALSE,8000,15,,46627,1100
911,1996-08-12,monthly,Prostejov,1,1,,,,,,FALSE,37200,15,2,106283,600
912,1997-04-27,monthly,Znojmo,1,,,,,,,FALSE,3100,15,,25351,400
913,1996-05-10,monthly,Kromeriz,1,,,,,,,FALSE,24000,15,,56258,300
914,1993-11-14,monthly,Opava,1,,,,,,,FALSE,5910,15,,27453,800
915,1995-01-18,monthly,Olomouc,1,,309552,6449,48,current,FALSE,TRUE,50600,15,,121713,700
916,1996-08-13,monthly,Hl.m. Praha,2,,,,,,,FALSE,18100,15,,56056,600
917,1995-10-13,monthly,Breclav,2,,,,,,,FALSE,24960,15,,56837,300
918,1996-08-23,monthly,Prostejov,1,,,,,,,FALSE,27900,15,,75788,400
919,1997-03-03,monthly,Uherske Hradiste,1,,,,,,,FALSE,11100,15,,54192,800
920,1996-09-05,monthly,Jihlava,1,,,,,,,FALSE,6300,15,,27484,800
921,1996-10-08,monthly,Praha - vychod,1,,,,,,,FALSE,12100,15,,44033,500
922,1995-04-27,monthly,Trebic,1,,,,,,,FALSE,22720,15,,65796,400
923,1996-02-07,monthly,Rakovnik,1,,,,,,,FALSE,10050,15,,30033,5678
924,1995-12-09,monthly,Praha - zapad,1,,,,,,,FALSE,6750,15,,26057,400
925,1993-02-23,monthly,Kromeriz,1,,,,,,,FALSE,20100,15,,79963,500
926,1996-11-01,monthly,Liberec,1,,,,,,,FALSE,8300,15,,32464,1100
927,1997-04-12,monthly,Jesenik,1,,,,,,,FALSE,13400,15,,42111,400
928,1993-04-26,monthly,Strakonice,2,,,,,,,FALSE,40320,15,,78232,1100
929,1993-07-03,monthly,Brno - mesto,1,,,,,,,FALSE,9300,15,,51788,200
930,1993-08-03,monthly,Usti nad Labem,1,,,,,,,FALSE,25920,15,,76690,300
931,1993-10-15,monthly,Kromeriz,1,,,,,,,FALSE,9440,15,,40923,700
932,1996-07-08,monthly,Strakonice,2,,,,,,,FALSE,9250,15,,29502,900
933,1995-11-18,monthly,Tabor,1,,,,,,,FALSE,11250,15,,37698,800
934,1997-11-27,monthly,Nymburk,2,,,,,,,FALSE,12550,15,,36112,300
935,1996-12-25,monthly,Cheb,1,,,,,,,FALSE,4600,15,,22788,500
936,1996-03-02,monthly,Melnik,1,,,,,,,FALSE,3760,15,,24562,700
937,1995-08-26,monthly,Hradec Kralove,1,,,,,,,FALSE,6700,15,,33466,900
938,1997-12-13,monthly,Karvina,1,,22260,371,60,current,FALSE,TRUE,5640,15,,37570,700
939,1994-10-04,monthly,Brno - venkov,2,,,,,,,FALSE,7290,15,,24828,1100
940,1994-11-15,monthly,Litomerice,2,1,284280,4738,60,current,FALSE,TRUE,63200,15,4,136560,300
941,1994-06-08,monthly,Mlada Boleslav,1,,,,,,,FALSE,9400,15,,37056,200
942,1993-08-16,monthly,Nymburk,1,,,,,,,FALSE,31100,15,,81932,800
943,1993-02-03,monthly,Hl.m. Praha,1,,,,,,,FALSE,8670,15,,30490,800
944,1993-03-08,monthly,Karvina,2,,,,,,,FALSE,18700,15,,69717,16927
945,1996-08-16,monthly,Pisek,1,1,,,,,,FALSE,21700,15,6,96014,600
946,1996-01-01,monthly,Tabor,1,,,,,,,FALSE,24700,15,,67965,1100
947,1993-05-17,monthly,Kromeriz,2,,,,,,,FALSE,36960,15,,64798,1100
949,1996-02-13,monthly,Jihlava,1,,,,,,,FALSE,33000,0,,81900,-502
950,1993-08-26,monthly,Semily,1,1,,,,,,FALSE,63200,15,34,128742,200
951,1996-04-28,monthly,Beroun,1,,,,,,,FALSE,4350,15,,30322,1100
952,1997-11-09,monthly,Usti nad Labem,1,,,,,,,FALSE,18300,15,,62781,400
953,1995-07-22,monthly,Ceske Budejovice,1,,,,,,,FALSE,6600,15,,40595,400
954,1996-01-08,monthly,Ostrava - mesto,1,,,,,,,FALSE,8960,15,,46354,1000
955,1996-07-08,monthly,Kromeriz,1,,,,,,,FALSE,15800,15,,58275,400
956,1993-12-05,monthly,Ostrava - mesto,1,,,,,,,FALSE,27800,15,,83437,400
957,1995-12-22,monthly,Karvina,1,,,,,,,FALSE,7230,15,,28892,500
958,1996-06-06,monthly,Olomouc,2,,,,,,,FALSE,8100,15,,37038,200
959,1996-02-23,monthly,Hl.m. Praha,1,,,,,,,FALSE,4900,15,,25944,1000
961,1997-10-18,monthly,Hl.m. Praha,1,,,,,,,FALSE,15400,15,,45514,300
962,1996-06-24,monthly,Zlin,2,,,,,,,FALSE,23100,15,,54045,200
963,1996-08-09,monthly,Melnik,1,,,,,,,FALSE,24500,15,,87532,500
964,1994-07-08,monthly,Plzen - mesto,1,,,,,,,FALSE,27700,15,,90662,400
965,1993-08-25,monthly,Strakonice,1,,,,,,,FALSE,7300,15,,34370,700
966,1997-10-14,monthly,Cesky Krumlov,1,,,,,,,FALSE,2129,15,,25390,1100
967,1996-08-17,monthly,Cesky Krumlov,1,1,,,,,,FALSE,37100,15,8,128400,900
968,1995-11-11,monthly,Ostrava - mesto,2,,,,,,,FALSE,12500,15,,50723,200
969,1994-01-08,monthly,Prachatice,1,1,,,,,,FALSE,31400,15,5,104518,200
970,1997-07-20,monthly,Pisek,1,1,,,,,,FALSE,15100,15,6,77766,400
971,1996-07-18,monthly,Pribram,1,,,,,,,FALSE,13280,15,,46335,500
972,1996-09-29,monthly,Nachod,1,,,,,,,FALSE,5100,15,,21862,600
973,1994-11-05,monthly,Brno - mesto,2,,,,,,,FALSE,13650,15,,45665,600
974,1994-02-25,monthly,Rokycany,1,,,,,,,FALSE,33900,15,,86826,500
975,1996-10-19,monthly,Hl.m. Praha,2,,,,,,,FALSE,6300,15,,28976,800
976,1996-01-27,monthly,Vsetin,1,,,,,,,FALSE,42400,15,,82098,900
977,1993-04-26,monthly,Hl.m. Praha,1,,,,,,,FALSE,44320,15,,114688,800
978,1993-08-18,monthly,Opava,1,1,,,,,,FALSE,11900,15,4,93284,1100
979,1993-02-16,monthly,Tabor,1,,,,,,,FALSE,20800,15,,63105,1000
980,1996-12-11,monthly,Hl.m. Praha,1,,,,,,,FALSE,16100,15,,66098,300
981,1995-03-25,monthly,Zdar nad Sazavou,1,1,,,,,,FALSE,26400,15,19,109893,600
982,1993-02-05,monthly,Brno - mesto,1,,,,,,,FALSE,16800,15,,49039,900
984,1996-07-10,monthly,Benesov,1,,,,,,,FALSE,11900,15,,46788,200
985,1994-05-29,monthly,Ceska Lipa,2,,,,,,,FALSE,7950,15,,30396,900
986,1996-05-02,monthly,Ostrava - mesto,1,,,,,,,FALSE,13500,15,,36823,600
987,1996-08-27,monthly,Cesky Krumlov,2,,,,,,,FALSE,36960,15,,73967,1100
988,1994-10-22,monthly,Praha - vychod,1,,,,,,,FALSE,8400,15,,50257,400
989,1994-03-14,monthly,Prachatice,1,,,,,,,FALSE,4000,15,,29011,1000
990,1995-10-11,monthly,Pelhrimov,1,1,,,,,,FALSE,19900,15,14,97505,700
991,1993-05-18,monthly,Most,1,,,,,,,FALSE,64800,15,,121246,1100
992,1995-10-01,monthly,Domazlice,1,,,,,,,FALSE,20000,15,,45061,700
993,1996-11-14,monthly,Kutna Hora,1,1,108720,1812,60,current,FALSE,TRUE,51300,15,1,123602,1000
994,1995-09-15,monthly,Olomouc,1,,,,,,,FALSE,23700,15,,78517,700
995,1995-08-23,monthly,Zlin,1,,,,,,,FALSE,4740,15,,30252,1000
996,1997-08-18,monthly,Pardubice,1,,,,,,,FALSE,6100,15,,30371,1100
997,1997-05-08,monthly,Brno - mesto,1,,,,,,,FALSE,4110,15,,31643,700
998,1993-11-11,monthly,Pardubice,1,1,,,,,,FALSE,87400,15,17,109569,9758
1000,1993-01-25,monthly,Vsetin,1,,,,,,,FALSE,32600,15,,102396,200
1002,1996-09-17,monthly,Svitavy,1,,,,,,,FALSE,5900,15,,29756,500
1003,1996-10-10,monthly,Plzen - sever,1,,,,,,,FALSE,22000,15,,76667,200
1004,1996-07-02,monthly,Karvina,1,,188532,5237,36,current,FALSE,TRUE,62100,15,,143846,200
1006,1993-02-08,monthly,Kutna Hora,1,,,,,,,FALSE,8190,15,,59040,1000
1007,1996-06-28,monthly,Hl.m. Praha,1,1,,,,,,FALSE,53300,15,6,104968,1000
1008,1996-10-05,monthly,Rakovnik,1,,,,,,,FALSE,8700,15,,37132,700
1010,1995-05-01,monthly,Trebic,1,,,,,,,FALSE,63700,15,,141422,800
1011,1994-12-17,monthly,Jicin,1,,204000,3400,60,current,FALSE,TRUE,22588,15,,99044,400
1012,1994-07-09,monthly,Znojmo,1,,98184,4091,24,expired,FALSE,TRUE,24723,1,,78911,500
1013,1996-05-13,monthly,Kromeriz,1,,,,,,,FALSE,2580,15,,26852,300
1014,1996-03-20,monthly,Ostrava - mesto,1,,,,,,,FALSE,19700,15,,69271,800
1015,1997-06-14,monthly,Hl.m. Praha,1,,,,,,,FALSE,11000,15,,38938,1100
1016,1993-09-29,monthly,Teplice,1,1,,,,,,FALSE,25100,15,14,119385,600
1017,1994-08-11,monthly,Ceske Budejovice,1,,,,,,,FALSE,29200,15,,74560,800
1018,1993-06-03,monthly,Melnik,1,,,,,,,FALSE,5400,15,,34048,600
1019,1993-01-21,monthly,Usti nad Orlici,1,1,,,,,,FALSE,20960,15,1,71185,1100
1020,1996-04-09,monthly,Breclav,1,,,,,,,FALSE,4000,10,,30473,1100
1021,1996-11-17,monthly,Havlickuv Brod,1,,,,,,,FALSE,3990,15,,27435,1000
1023,1993-08-13,monthly,Tabor,1,1,,,,,,FALSE,37280,15,11,67032,1100
1024,1997-05-02,monthly,Prachatice,1,,,,,,,FALSE,2790,15,,21041,600
1026,1997-09-03,monthly,Strakonice,2,1,,,,,,FALSE,18500,15,2,72773,1000
1027,1997-07-18,monthly,Frydek - Mistek,1,,,,,,,FALSE,4200,15,,23873,800
1028,1996-03-19,monthly,Cheb,2,,,,,,,FALSE,4900,500,,24200,400
1029,1996-06-25,monthly,Plzen - mesto,1,,,,,,,FALSE,63800,15,,194119,600
1030,1995-11-12,monthly,Hodonin,1,,,,,,,FALSE,9600,15,,50026,1100
1031,1995-06-20,monthly,Ostrava - mesto,1,,,,,,,FALSE,24640,15,,72294,900
1032,1993-04-26,monthly,Praha - zapad,1,1,,,,,,FALSE,64600,15,6,154149,400
1033,1997-08-05,monthly,Ceska Lipa,1,,,,,,,FALSE,8400,400,,39468,1100
1034,1997-04-04,monthly,Opava,1,,,,,,,FALSE,5760,15,,42989,1100
1035,1997-04-18,monthly,Opava,1,1,,,,,,FALSE,18500,15,1,79727,700
1036,1996-01-18,monthly,Praha - zapad,1,1,,,,,,FALSE,25700,15,15,88639,600
1037,1997-02-18,monthly,Hl.m. Praha,1,1,,,,,,FALSE,19300,15,6,84214,500
1038,1995-04-20,monthly,Zlin,1,,,,,,,FALSE,4590,15,,24500,400
1040,1996-05-18,monthly,Prachatice,1,,,,,,,FALSE,60400,15,,127976,1000
1042,1994-04-03,monthly,Hradec Kralove,1,,,,,,,FALSE,29200,15,,66650,900
1043,1997-08-13,monthly,Hl.m. Praha,2,1,,,,,,FALSE,21700,15,2,84823,1000
1044,1995-11-09,monthly,Ceske Budejovice,1,1,,,,,,FALSE,19400,15,16,63643,500
1045,1996-05-09,monthly,Beroun,1,,,,,,,FALSE,10000,15,,29521,800
1046,1995-04-14,monthly,Hl.m. Praha,1,,,,,,,FALSE,16000,15,,51107,700
1047,1994-06-13,monthly,Nachod,1,,,,,,,FALSE,7400,15,,37589,800
1048,1993-05-05,monthly,Jablonec n. Nisou,2,,,,,,,FALSE,4900,15,,32056,1100
1049,1997-12-04,monthly,Pisek,1,,,,,,,FALSE,5200,15,,36081,500
1051,1993-10-21,monthly,Jablonec n. Nisou,2,,,,,,,FALSE,28000,15,,61520,800
1052,1993-09-27,monthly,Trebic,1,,,,,,,FALSE,29100,15,,77637,200
1053,1994-05-25,monthly,Hodonin,1,,,,,,,FALSE,31840,15,,44893,700
1054,1993-02-19,monthly,Praha - vychod,1,,,,,,,FALSE,18560,15,,46555,800
1055,1996-12-12,monthly,Rokycany,2,,,,,,,FALSE,4950,15,,23416,600
1057,1993-08-23,monthly,Rakovnik,1,,,,,,,FALSE,8100,15,,31485,1000
1058,1996-06-11,monthly,Pardubice,1,1,,,,,,FALSE,27680,15,14,86188,1000
1059,1995-05-30,monthly,Mlada Boleslav,1,,,,,,,FALSE,8500,15,,23118,1100
1060,1996-10-20,monthly,Kutna Hora,1,,,,,,,FALSE,22700,1400,,72611,800
1061,1997-10-17,monthly,Chrudim,1,,,,,,,FALSE,9300,15,,32196,1000
1062,1993-07-11,monthly,Kutna Hora,1,,,,,,,FALSE,28800,15,,87829,1000
1063,1996-09-19,monthly,Frydek - Mistek,1,,,,,,,FALSE,17600,15,,89300,200
1064,1997-09-29,monthly,Karvina,1,,,,,,,FALSE,6700,15,,31827,500
1065,1993-03-27,monthly,Olomouc,1,,,,,,,FALSE,22700,15,,65741,400
1067,1996-09-10,monthly,Chomutov,2,1,,,,,,FALSE,58000,15,,146318,1000
1068,1997-02-15,monthly,Usti nad Orlici,1,,253200,4220,60,current,FALSE,TRUE,34800,15,,96491,1000
1069,1993-07-24,monthly,Karvina,2,,,,,,,FALSE,3800,15,,26753,700
1070,1996-04-23,monthly,Uherske Hradiste,1,,,,,,,FALSE,18500,15,,53992,200
1072,1997-12-09,monthly,Znojmo,1,,,,,,,FALSE,14720,15,,57351,400
1073,1994-02-27,monthly,Opava,1,,,,,,,FALSE,44960,15,,103225,1000
1074,1996-05-16,monthly,Kromeriz,1,1,,,,,,FALSE,31400,15,17,105596,1000
1075,1995-07-13,monthly,Jablonec n. Nisou,1,,,,,,,FALSE,25100,15,,59107,800
1076,1994-10-30,monthly,Hl.m. Praha,1,,,,,,,FALSE,19100,15,,85941,200
1077,1993-03-03,monthly,Ceske Budejovice,1,1,,,,,,FALSE,29300,15,8,98011,1000
1078,1996-07-12,monthly,Hl.m. Praha,2,,,,,,,FALSE,13450,15,,29352,800
1079,1993-09-14,monthly,Ostrava - mesto,1,,,,,,,FALSE,42600,15,,103468,700
1080,1993-12-27,monthly,Brno - venkov,1,1,,,,,,FALSE,39520,15,3,111580,700
1081,1996-12-21,monthly,Zlin,2,,,,,,,FALSE,5300,15,,29617,800
1082,1996-06-08,monthly,Benesov,1,,,,,,,FALSE,11700,15,,26598,300
1083,1996-12-06,monthly,Jicin,1,,50976,1416,36,current,FALSE,TRUE,22240,15,,48736,400
1085,1997-09-11,monthly,Havlickuv Brod,1,,,,,,,FALSE,16000,15,,61356,13389
1086,1996-06-17,monthly,Litomerice,1,,,,,,,FALSE,1410,15,,26273,700
1087,1996-06-26,monthly,Brno - venkov,1,,,,,,,FALSE,26900,15,,77560,900
1088,1993-12-19,monthly,Ceska Lipa,1,,,,,,,FALSE,9350,15,,33303,500
1089,1995-10-10,monthly,Ostrava - mesto,1,,,,,,,FALSE,26300,15,,45743,500
1090,1996-10-19,monthly,Jesenik,1,,,,,,,FALSE,5800,15,,59616,1000
1091,1993-09-09,monthly,Jindrichuv Hradec,1,,,,,,,FALSE,2900,300,,91521,700
1092,1995-06-06,monthly,Usti nad Labem,1,1,,,,,,FALSE,15200,15,25,48616,900
1093,1996-01-14,monthly,Brno - mesto,1,,385104,8023,48,current,FALSE,TRUE,42800,15,,121007,1000
1094,1996-07-10,monthly,Jablonec n. Nisou,1,,,,,,,FALSE,17300,15,,33222,1000
1095,1997-06-18,monthly,Brno - mesto,2,,,,,,,FALSE,20500,15,,72304,400
1096,1997-03-03,monthly,Chomutov,1,,,,,,,FALSE,5500,15,,29913,400
1097,1996-06-22,monthly,Bruntal,2,1,,,,,,FALSE,38560,15,1,97800,1000
1098,1993-12-28,monthly,Pardubice,1,,,,,,,FALSE,13850,15,,62585,600
1100,1996-09-23,monthly,Jablonec n. Nisou,1,,,,,,,FALSE,4100,15,,18190,700
1101,1997-09-22,monthly,Kladno,1,1,,,,,,FALSE,20700,15,2,64523,400
1102,1996-02-19,monthly,Karvina,1,,,,,,,FALSE,9200,15,,52604,700
1103,1995-07-09,monthly,Zdar nad Sazavou,1,,,,,,,FALSE,27700,15,,76017,16416
1104,1995-12-07,monthly,Most,1,,,,,,,FALSE,16600,15,,76519,800
1105,1994-09-01,monthly,Brno - venkov,1,,,,,,,FALSE,9600,15,,52000,500
1107,1993-09-08,monthly,Havlickuv Brod,1,,,,,,,FALSE,11250,15,,40091,800
1108,1995-03-09,monthly,Plzen - mesto,1,1,,,,,,FALSE,7850,15,2,58224,1000
1109,1994-10-27,monthly,Zdar nad Sazavou,1,,,,,,,FALSE,26200,15,,78151,600
1110,1997-07-10,monthly,Brno - mesto,1,,,,,,,FALSE,17000,15,,72261,300
1111,1996-02-16,monthly,Kolin,1,,,,,,,FALSE,35200,15,,72051,400
1112,1995-02-03,monthly,Rychnov nad Kneznou,1,1,,,,,,FALSE,47520,15,23,113905,900
1113,1996-09-23,monthly,Mlada Boleslav,1,,,,,,,FALSE,24960,15,,65921,1100
1115,1993-03-27,monthly,Chomutov,2,,,,,,,FALSE,9700,15,,25710,300
1116,1993-07-20,monthly,Hl.m. Praha,1,1,,,,,,FALSE,21920,15,6,62748,900
1117,1996-08-29,monthly,Frydek - Mistek,1,,,,,,,FALSE,12550,15,,29039,400
1118,1993-07-04,monthly,Rychnov nad Kneznou,1,,,,,,,FALSE,20100,15,,46241,200
1120,1993-10-05,monthly,Hl.m. Praha,2,,,,,,,FALSE,11000,15,,33703,900
1121,1996-04-17,monthly,Ceska Lipa,1,1,,,,,,FALSE,25300,15,18,85002,800
1122,1995-08-12,monthly,Rakovnik,1,,,,,,,FALSE,27700,15,,50091,500
1123,1993-11-01,monthly,Rakovnik,2,,,,,,,FALSE,15500,15,,58965,400
1124,1996-06-02,monthly,Plzen - mesto,1,,,,,,,FALSE,63600,15,,136665,900
1126,1993-03-08,monthly,Breclav,1,,,,,,,FALSE,29000,15,,61600,1100
1127,1993-01-27,monthly,Plzen - jih,1,1,,,,,,FALSE,61100,15,35,119594,600
1128,1993-11-21,monthly,Ostrava - mesto,1,,,,,,,FALSE,11850,15,,66388,400
1129,1995-03-03,monthly,Jablonec n. Nisou,1,,,,,,,FALSE,35680,15,,91649,600
1130,1997-05-11,monthly,Hl.m. Praha,1,,,,,,,FALSE,6300,15,,42810,200
1133,1993-11-01,monthly,Hl.m. Praha,2,,,,,,,FALSE,9700,15,,24429,900
1134,1993-02-09,monthly,Kutna Hora,1,,,,,,,FALSE,11400,15,,51583,400
1135,1995-07-17,monthly,Hl.m. Praha,2,,,,,,,FALSE,4200,15,,51501,500
1136,1993-08-07,monthly,Pribram,1,,,,,,,FALSE,32600,15,,99018,900
1137,1995-12-19,monthly,Prostejov,2,,,,,,,FALSE,2500,15,,21141,900
1138,1997-04-07,monthly,Usti nad Labem,1,,,,,,,FALSE,14800,2000,,32617,1000
1140,1997-11-07,monthly,Semily,1,,,,,,,FALSE,5040,15,,46782,800
1141,1997-02-16,monthly,Plzen - sever,1,,,,,,,FALSE,6700,15,,31266,600
1142,1995-10-19,monthly,Ostrava - mesto,1,,,,,,,FALSE,5400,15,,30656,600
1144,1993-01-28,monthly,Kromeriz,1,,,,,,,FALSE,5220,15,,28250,200
1145,1993-07-03,monthly,Tachov,2,,,,,,,FALSE,4050,15,,27637,900
1146,1993-09-12,monthly,Bruntal,2,1,,,,,,FALSE,63700,15,13,120704,1100
1147,1993-04-10,monthly,Chrudim,1,1,,,,,,FALSE,46880,15,24,85935,400
1149,1995-09-07,monthly,Pisek,1,1,,,,,,FALSE,26000,15,6,75460,200
1150,1997-10-08,monthly,Rokycany,1,,,,,,,FALSE,22000,15,,67985,1100
1151,1995-06-23,monthly,Teplice,1,1,,,,,,FALSE,26100,15,33,114558,300
1152,1993-04-15,monthly,Jicin,2,,,,,,,FALSE,4000,15,,25659,800
1153,1993-12-29,monthly,Jablonec n. Nisou,1,,,,,,,FALSE,44200,15,,63950,200
1155,1996-10-04,monthly,Hradec Kralove,1,,,,,,,FALSE,11850,15,,36553,1100
1156,1997-12-09,monthly,Kromeriz,1,1,,,,,,FALSE,19900,15,1,88203,300
1157,1993-03-27,monthly,Melnik,1,,,,,,,FALSE,11500,15,,48579,700
1158,1994-04-03,monthly,Svitavy,2,,,,,,,FALSE,8900,15,,55819,200
1159,1994-02-09,monthly,Semily,2,,,,,,,FALSE,13760,15,,56366,400
1161,1993-05-08,monthly,Zdar nad Sazavou,1,,,,,,,FALSE,5700,15,,49283,600
1164,1994-01-14,monthly,Jablonec n. Nisou,1,,,,,,,FALSE,24800,15,,72225,300
1165,1997-03-23,monthly,Chrudim,2,,,,,,,FALSE,18200,15,,44759,900
1166,1993-04-21,monthly,Praha - zapad,1,,149040,3105,48,expired,FALSE,TRUE,23700,15,,64577,200
1168,1994-11-03,monthly,Rokycany,2,,,,,,,FALSE,9280,15,,42586,400
1170,1996-03-26,monthly,Klatovy,1,,,,,,,FALSE,23400,15,,84628,200
1171,1997-12-20,monthly,Pisek,2,,,,,,,FALSE,17920,15,,62717,800
1172,1997-10-25,monthly,Kutna Hora,1,,,,,,,FALSE,25200,200,,61304,300
1173,1996-09-22,monthly,Praha - zapad,1,,,,,,,FALSE,3960,15,,20149,400
1174,1995-03-21,monthly,Karvina,1,,,,,,,FALSE,23500,15,,102450,900
1176,1996-10-24,monthly,Prachatice,1,,,,,,,FALSE,10300,15,,27718,1100
1177,1997-12-20,monthly,Plzen - jih,1,,,,,,,FALSE,23680,15,,61347,1100
1178,1997-05-04,monthly,Usti nad Labem,1,1,,,,,,FALSE,23200,15,2,71239,900
1179,1993-01-23,monthly,Ostrava - mesto,2,,,,,,,FALSE,4000,15,,27872,700
1180,1993-05-19,monthly,Strakonice,1,,,,,,,FALSE,44000,15,,103186,500
1181,1997-08-20,monthly,Jesenik,2,,,,,,,FALSE,13920,15,,36785,200
1182,1997-02-11,monthly,Mlada Boleslav,1,1,,,,,,FALSE,24091,15,1,71541,700
1183,1995-05-08,monthly,Pribram,2,,,,,,,FALSE,6600,15,,39814,700
1184,1994-05-06,monthly,Ceske Budejovice,1,,,,,,,FALSE,41100,15,,109566,700
1185,1997-06-07,monthly,Pribram,2,,,,,,,FALSE,3920,15,,25266,700
1186,1997-12-17,monthly,Zlin,1,,,,,,,FALSE,22700,15,,61465,600
1187,1996-07-28,monthly,Brno - venkov,1,,,,,,,FALSE,9800,15,,45258,1000
1188,1996-07-22,monthly,Jindrichuv Hradec,1,,,,,,,FALSE,13760,15,,43161,800
1189,1993-03-19,monthly,Kromeriz,2,,,,,,,FALSE,6420,15,,33494,600
1190,1996-09-09,monthly,Usti nad Orlici,1,,,,,,,FALSE,24100,15,,49499,500
1192,1996-05-02,monthly,Rokycany,1,1,,,,,,FALSE,17600,15,2,65917,200
1193,1994-01-05,monthly,Rokycany,1,,,,,,,FALSE,24320,15,,53669,200
1194,1994-04-15,monthly,Hl.m. Praha,1,1,,,,,,FALSE,46400,15,5,80672,500
1195,1996-12-27,monthly,Havlickuv Brod,2,,,,,,,FALSE,12700,15,,38424,800
1196,1996-01-16,monthly,Rokycany,2,,,,,,,FALSE,60700,15,,152656,800
1197,1993-09-07,monthly,Frydek - Mistek,1,1,,,,,,FALSE,4500,15,23,49539,1000
1198,1997-04-20,monthly,Karvina,2,,,,,,,FALSE,20829,15,,68774,1100
1199,1997-03-18,monthly,Svitavy,1,,,,,,,FALSE,9800,15,,57930,1000
1200,1993-05-07,monthly,Decin,1,,,,,,,FALSE,26300,15,,76903,300
1201,1993-07-23,monthly,Trebic,1,,,,,,,FALSE,21280,15,,79324,600
1203,1995-08-09,monthly,Olomouc,1,1,,,,,,FALSE,27200,15,20,110912,1000
1204,1993-12-03,monthly,Rokycany,1,1,,,,,,FALSE,47200,15,2,112206,800
1205,1994-10-08,monthly,Opava,2,,,,,,,FALSE,6200,15,,34401,1100
1206,1995-10-21,monthly,Karvina,2,,,,,,,FALSE,6100,15,,27067,900
1207,1993-06-08,monthly,Bruntal,1,,,,,,,FALSE,20900,15,,78382,700
1208,1997-11-09,monthly,Kladno,1,1,,,,,,FALSE,27360,15,,66286,1000
1209,1997-10-23,monthly,Cheb,1,,,,,,,FALSE,4200,15,,25263,900
1210,1996-05-21,monthly,Plzen - sever,1,1,,,,,,FALSE,26600,15,13,78678,400
1211,1996-08-09,monthly,Semily,1,,,,,,,FALSE,16100,15,,49677,1100
1212,1995-12-18,monthly,Karvina,1,,,,,,,FALSE,13100,15,,36067,900
1213,1996-05-08,monthly,Liberec,2,,,,,,,FALSE,3920,15,,27195,200
1214,1997-01-19,monthly,Most,1,,,,,,,FALSE,23900,15,,71357,500
1215,1997-03-04,monthly,Znojmo,1,,,,,,,FALSE,4900,15,,35286,900
1216,1996-03-01,monthly,Vsetin,1,,,,,,,FALSE,7400,15,,28040,500
1217,1993-10-25,monthly,Jesenik,1,,,,,,,FALSE,4050,15,,29203,200
1218,1996-12-12,monthly,Hl.m. Praha,2,,,,,,,FALSE,54000,15,,102297,900
1219,1996-06-08,monthly,Hl.m. Praha,1,,,,,,,FALSE,18720,15,,38466,1100
1220,1995-07-15,monthly,Hl.m. Praha,1,1,,,,,,FALSE,3920,15,3,69477,900
1221,1997-01-02,monthly,Jicin,1,,,,,,,FALSE,63500,1,,120834,-1153
1222,1993-01-20,monthly,Zdar nad Sazavou,1,,,,,,,FALSE,14300,15,,47392,700
1223,1996-08-10,monthly,Karvina,1,,,,,,,FALSE,15000,15,,63438,200
1225,1993-12-14,monthly,Kladno,1,1,,,,,,FALSE,47360,15,23,86140,900
1226,1996-10-23,monthly,Hl.m. Praha,1,,,,,,,FALSE,7300,15,,31064,400
1227,1996-01-13,monthly,Jesenik,1,1,,,,,,FALSE,27520,15,9,63712,900
1228,1995-04-09,monthly,Uherske Hradiste,1,,,,,,,FALSE,13700,15,,48339,400
1229,1997-12-10,monthly,Nachod,1,,,,,,,FALSE,16400,15,,61435,500
1230,1997-05-03,monthly,Hl.m. Praha,2,1,,,,,,FALSE,62800,15,,143853,700
1231,1994-01-18,monthly,Melnik,2,,,,,,,FALSE,52700,15,,69084,1000
1232,1996-07-06,monthly,Rychnov nad Kneznou,1,,,,,,,FALSE,24000,15,,78495,900
1233,1996-02-08,monthly,Tachov,1,,,,,,,FALSE,3300,15,,21063,3390
1234,1993-09-13,monthly,Kutna Hora,1,,,,,,,FALSE,15000,15,,35032,6390
1235,1993-11-23,monthly,Sumperk,1,,,,,,,FALSE,7100,15,,29723,500
1236,1993-05-05,monthly,Prachatice,1,,,,,,,FALSE,28500,15,,80518,1000
1237,1994-03-13,monthly,Nymburk,1,1,,,,,,FALSE,64400,15,3,148694,1100
1238,1995-10-29,monthly,Hl.m. Praha,2,,,,,,,FALSE,12450,15,,42756,600
1239,1993-04-10,monthly,Hl.m. Praha,1,,,,,,,FALSE,12300,15,,34267,900
1240,1997-09-11,monthly,Hl.m. Praha,1,,,,,,,FALSE,12000,15,,44667,800
1241,1996-07-02,monthly,Blansko,2,,,,,,,FALSE,15040,15,,32554,200
1243,1996-01-07,monthly,Hl.m. Praha,1,1,,,,,,FALSE,27300,15,4,110553,200
1244,1996-05-08,monthly,Frydek - Mistek,1,,35904,748,48,current,FALSE,TRUE,8200,15,,34279,900
1245,1997-11-12,monthly,Frydek - Mistek,1,,,,,,,FALSE,13900,15,,55121,1100
1246,1994-08-18,monthly,Jihlava,2,,,,,,,FALSE,11000,15,,42116,1100
